College Code,College Name,Choice Code,Course Name,District,College Type,GOPEN-I-r,GOPEN-I-p,GOPEN-II-r,GOPEN-II-p,GOPEN-MI-r,GOPEN-MI-p,GOPEN-I-Non-PWD-DEF-r,GOPEN-I-Non-PWD-DEF-p,GOPEN-VII-r,GOPEN-VII-p,GSC-I-r,GSC-I-p,GSC-II-r,GSC-II-p,GSC-MI-r,GSC-MI-p,GSC-I-Non-PWD-DEF-r,GSC-I-Non-PWD-DEF-p,GSC-VII-r,GSC-VII-p,GST-I-r,GST-I-p,GST-II-r,GST-II-p,GST-MI-r,GST-MI-p,GST-I-Non-PWD-DEF-r,GST-I-Non-PWD-DEF-p,GST-VII-r,GST-VII-p,GNTA-I-r,GNTA-I-p,GNTA-II-r,GNTA-II-p,GNTA-MI-r,GNTA-MI-p,GNTA-I-Non-PWD-DEF-r,GNTA-I-Non-PWD-DEF-p,GNTA-VII-r,GNTA-VII-p,GNTB-I-r,GNTB-I-p,GNTB-II-r,GNTB-II-p,GNTB-MI-r,GNTB-MI-p,GNTB-I-Non-PWD-DEF-r,GNTB-I-Non-PWD-DEF-p,GNTB-VII-r,GNTB-VII-p,GNTC-I-r,GNTC-I-p,GNTC-II-r,GNTC-II-p,GNTC-MI-r,GNTC-MI-p,GNTC-I-Non-PWD-DEF-r,GNTC-I-Non-PWD-DEF-p,GNTC-VII-r,GNTC-VII-p,GNTD-I-r,GNTD-I-p,GNTD-II-r,GNTD-II-p,GNTD-MI-r,GNTD-MI-p,GNTD-I-Non-PWD-DEF-r,GNTD-I-Non-PWD-DEF-p,GNTD-VII-r,GNTD-VII-p,GOBC-I-r,GOBC-I-p,GOBC-II-r,GOBC-II-p,GOBC-MI-r,GOBC-MI-p,GOBC-I-Non-PWD-DEF-r,GOBC-I-Non-PWD-DEF-p,GOBC-VII-r,GOBC-VII-p,LOPEN-I-r,LOPEN-I-p,LOPEN-II-r,LOPEN-II-p,LOPEN-MI-r,LOPEN-MI-p,LOPEN-I-Non-PWD-DEF-r,LOPEN-I-Non-PWD-DEF-p,LOPEN-VII-r,LOPEN-VII-p,LSC-I-r,LSC-I-p,LSC-II-r,LSC-II-p,LSC-MI-r,LSC-MI-p,LSC-I-Non-PWD-DEF-r,LSC-I-Non-PWD-DEF-p,LSC-VII-r,LSC-VII-p,LST-I-r,LST-I-p,LST-II-r,LST-II-p,LST-MI-r,LST-MI-p,LST-I-Non-PWD-DEF-r,LST-I-Non-PWD-DEF-p,LST-VII-r,LST-VII-p,LNTA-I-r,LNTA-I-p,LNTA-II-r,LNTA-II-p,LNTA-MI-r,LNTA-MI-p,LNTA-I-Non-PWD-DEF-r,LNTA-I-Non-PWD-DEF-p,LNTA-VII-r,LNTA-VII-p,LNTB-I-r,LNTB-I-p,LNTB-II-r,LNTB-II-p,LNTB-MI-r,LNTB-MI-p,LNTB-I-Non-PWD-DEF-r,LNTB-I-Non-PWD-DEF-p,LNTB-VII-r,LNTB-VII-p,LNTC-I-r,LNTC-I-p,LNTC-II-r,LNTC-II-p,LNTC-MI-r,LNTC-MI-p,LNTC-I-Non-PWD-DEF-r,LNTC-I-Non-PWD-DEF-p,LNTC-VII-r,LNTC-VII-p,LNTD-I-r,LNTD-I-p,LNTD-II-r,LNTD-II-p,LNTD-MI-r,LNTD-MI-p,LNTD-I-Non-PWD-DEF-r,LNTD-I-Non-PWD-DEF-p,LNTD-VII-r,LNTD-VII-p,LOBC-I-r,LOBC-I-p,LOBC-II-r,LOBC-II-p,LOBC-MI-r,LOBC-MI-p,LOBC-I-Non-PWD-DEF-r,LOBC-I-Non-PWD-DEF-p,LOBC-VII-r,LOBC-VII-p,DEF-O-I-r,DEF-O-I-p,DEF-O-II-r,DEF-O-II-p,DEF-O-MI-r,DEF-O-MI-p,DEF-O-I-Non-PWD-DEF-r,DEF-O-I-Non-PWD-DEF-p,DEF-O-VII-r,DEF-O-VII-p,EWS-I-r,EWS-I-p,EWS-II-r,EWS-II-p,EWS-MI-r,EWS-MI-p,EWS-I-Non-PWD-DEF-r,EWS-I-Non-PWD-DEF-p,EWS-VII-r,EWS-VII-p,PWD-O-I-r,PWD-O-I-p,PWD-O-II-r,PWD-O-II-p,PWD-O-MI-r,PWD-O-MI-p,PWD-O-I-Non-PWD-DEF-r,PWD-O-I-Non-PWD-DEF-p,PWD-O-VII-r,PWD-O-VII-p,MI-I-r,MI-I-p,MI-II-r,MI-II-p,MI-MI-r,MI-MI-p,MI-I-Non-PWD-DEF-r,MI-I-Non-PWD-DEF-p,MI-VII-r,MI-VII-p,PWDR-SC-I-r,PWDR-SC-I-p,PWDR-SC-II-r,PWDR-SC-II-p,PWDR-SC-MI-r,PWDR-SC-MI-p,PWDR-SC-I-Non-PWD-DEF-r,PWDR-SC-I-Non-PWD-DEF-p,PWDR-SC-VII-r,PWDR-SC-VII-p,PWDR-OBC-I-r,PWDR-OBC-I-p,PWDR-OBC-II-r,PWDR-OBC-II-p,PWDR-OBC-MI-r,PWDR-OBC-MI-p,PWDR-OBC-I-Non-PWD-DEF-r,PWDR-OBC-I-Non-PWD-DEF-p,PWDR-OBC-VII-r,PWDR-OBC-VII-p,DEFR-OBC-I-r,DEFR-OBC-I-p,DEFR-OBC-II-r,DEFR-OBC-II-p,DEFR-OBC-MI-r,DEFR-OBC-MI-p,DEFR-OBC-I-Non-PWD-DEF-r,DEFR-OBC-I-Non-PWD-DEF-p,DEFR-OBC-VII-r,DEFR-OBC-VII-p,MI-MH-I-r,MI-MH-I-p,MI-MH-II-r,MI-MH-II-p,MI-MH-MI-r,MI-MH-MI-p,MI-MH-I-Non-PWD-DEF-r,MI-MH-I-Non-PWD-DEF-p,MI-MH-VII-r,MI-MH-VII-p,ORP-I-r,ORP-I-p,ORP-II-r,ORP-II-p,ORP-MI-r,ORP-MI-p,ORP-I-Non-PWD-DEF-r,ORP-I-Non-PWD-DEF-p,ORP-VII-r,ORP-VII-p,PWD-OBC-I-r,PWD-OBC-I-p,PWD-OBC-II-r,PWD-OBC-II-p,PWD-OBC-MI-r,PWD-OBC-MI-p,PWD-OBC-I-Non-PWD-DEF-r,PWD-OBC-I-Non-PWD-DEF-p,PWD-OBC-VII-r,PWD-OBC-VII-p,DEF-OBC-I-r,DEF-OBC-I-p,DEF-OBC-II-r,DEF-OBC-II-p,DEF-OBC-MI-r,DEF-OBC-MI-p,DEF-OBC-I-Non-PWD-DEF-r,DEF-OBC-I-Non-PWD-DEF-p,DEF-OBC-VII-r,DEF-OBC-VII-p
1101,"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,Buldhana,Un-Aided,12148,79.81,,,,,,,,,24640,73.5,,,,,,,,,35137,68.05,,,,,,,,,30261,70.79,,,,,,,,,31492,70.21,,,,,,,,,32602,69.59,,,,,,,,,,,,,,,,,,,15865,77.64,,,,,,,,,22957,74.26,,,,,,,,,,,27988,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17673,76.72,,,,,,,,,,,,,,,,,15737,77.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110519110,Civil Engineering,Amravati,Un-Aided,5758,84.53,,,,,,,,,13105,79.21,,,,,,,,,21828,75,,,,,,,,,12570,79.53,,,,,,,,,23741,73.94,,,,,,,,,17189,76.95,,,,,,,,,,,,,,,,,,,7726,82.84,,,,,,,,,4608,85.65,,,,,,,,,17415,76.84,,,,,,,,,31929,69.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6082,84.26,,,,,,,,,42527,57.05,,,,,,,,,36554,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110524210,Computer Science and Engineering,Amravati,Un-Aided,4628,85.63,,,,,,,,,8517,82.26,,,,,,,,,,,,,,,,,,,21113,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415,84.86,,,,,,,,,3179,87.32,,,,,,,,,12092,79.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13014,79.26,,,,,,,,,,,,,,,,,,,3256,87.21,,,,,,,,,10217,81.05,,,,,,,,,6298,84.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110524610,Information Technology,Amravati,Un-Aided,6051,84.29,,,,,,,,,12924,79.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8540,82.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6549,83.84,,,,,,,,,5847,84.46,,,,,,,,,16966,77.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022,84.32,,,,,,,,,,,,,,,,,,,9110,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110526310,Artificial Intelligence (AI) and Data Science,Amravati,Un-Aided,11520,80.21,,,,,,,,,21167,75.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28055,71.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11658,80.11,,,,,,,,,,,,,,,,,,,14614,78.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110526510,Industrial IoT,Amravati,Un-Aided,18225,76.42,,,,,,,,,29926,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16979,77.05,,,,,,,,,,,,,,,,,,,25806,72.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110537210,Electronics and Telecommunication Engg,Amravati,Un-Aided,10830,80.63,,,,,,,,,16521,77.29,,,,,,,,,,,,,,,,,,,31067,70.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11373,80.29,,,,,,,,,6977,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7522,83,,,,,,,,,,,,,,,,,,,15097,78.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided)",110561210,Mechanical Engineering,Amravati,Un-Aided,16051,77.54,,,,,,,,,22383,74.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25687,73.03,,,,,,,,,10025,81.16,20899,75.23,,,,,,,,,24133,73.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26906,72.42,,,,,,,,,,,,,,,,,31609,70.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,"1107 P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,Amravati,Un-Aided,5763,84.53,,,,,,,,,21286,75.05,,,,,,,,,35049,68.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10971,80.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24953,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,87.68,,,,,,,,,35968,67.45,,,,,,,,,36441,67.11,,,,,,,,,23893,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,"1107 P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Amravati,Un-Aided,6295,84.06,,,,,,,,,13530,78.95,,,,,,,,,29781,71.03,,,,,,,,,,,,,,,,,,,15020,78.11,,,,,,,,,13900,78.74,,,,,,,,,10581,80.8,,,,,,,,,7559,82.97,,,,,,,,,4828,85.43,,,,,,,,,10039,81.15,,,,,,,,,,,,,,,,,,,41213,61.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216,85.05,,,,,,,,,15650,77.74,,,,,,,,,9828,81.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,"1107 P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Amravati,Un-Aided,7058,83.39,,,,,,,,,7110,83.33,,,,,,,,,22842,74.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22684,74.39,,,,,,,,,7444,83.06,,,,,,,,,10530,80.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12908,79.32,,,,,,,,,,,,,,,,,,,20783,75.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,"1107 P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,Amravati,Un-Aided,14784,78.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24678,73.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18028,76.53,,,,,,,,,14528,78.37,,,,,,,,,33990,68.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34073,68.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28149,71.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,"1107 P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Amravati,Un-Aided,25080,73.31,,,,,,,,,32794,69.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26318,72.72,,,,,,,,,,,,,,,,,,,30623,70.62,,,,,,,,,,,28458,71.69,,,,,,,,,35492,67.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32710,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,"1107 P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Amravati,Un-Aided,13469,79,,,,,,,,,22694,74.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11243,80.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13195,79.16,,,,,,,,,,,,,,,,,,,12749,79.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,Amravati,Un-Aided,11147,80.42,,,,,,,,,13822,78.79,,,,,,,,,36077,67.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11996,79.89,,,,,,,,,9588,81.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11808,80.05,,,,,,,,,,,,,,,,,,,10965,80.53,,,,,,,,,,,,,,,,,,,27514,72.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Amravati,Un-Aided,7555,82.97,,,,,,,,,10587,80.8,,,,,,,,,,,,,,,,,,,23034,74.23,,,,,,,,,,,,,,,,,,,12508,79.58,,,,,,,,,,,,,,,,,,,8007,82.63,,,,,,,,,6350,84,,,,,,,,,17264,76.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739,83.66,,,,,,,,,,,,,,,,,,,12862,79.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Amravati,Un-Aided,8640,82.16,,,,,,,,,13119,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25695,73,,,,,,,,,10030,81.16,,,,,,,,,8097,82.57,,,,,,,,,22172,74.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8551,82.23,,,,,,,,,,,,,,,,,,,14669,78.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,Amravati,Un-Aided,15852,77.65,,,,,,,,,21378,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17809,76.63,,,,,,,,,15877,77.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17691,76.71,,,,,,,,,,,,,,,,,,,34934,68.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111461210,Mechanical Engineering,Amravati,Un-Aided,20285,75.49,,,,,,,,,26191,72.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23613,74,,,,,,,,,,,23993,73.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28931,71.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,"1116 Shri Shivaji Education Society's College of Engineering and Technology, Akola (Un-Aided)",111619110,Civil Engineering,Akola,Un-Aided,21043,75.16,,,,,,,,,24441,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31027,70.42,,,,,,,,,21496,75,26387,72.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30361,70.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32092,69.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,"1116 Shri Shivaji Education Society's College of Engineering and Technology, Akola (Un-Aided)",111624210,Computer Science and Engineering,Akola,Un-Aided,16685,77.2,,,,,,,,,21608,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17922,76.58,,,,,,,,,17742,76.69,,,,,,,,,15680,77.71,,,,,,,,,17962,76.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17370,76.86,,,,,,,,,,,,,,,,,,,17819,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,"1116 Shri Shivaji Education Society's College of Engineering and Technology, Akola (Un-Aided)",111650710,Chemical Engineering,Akola,Un-Aided,40979,61.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11312,80.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,"1116 Shri Shivaji Education Society's College of Engineering and Technology, Akola (Un-Aided)",111661210,Mechanical Engineering,Akola,Un-Aided,43076,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39220,64.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,"1117 Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad (Un-Aided)",111719110,Civil Engineering,Yavatmal,Un-Aided,42631,56.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41778,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,"1117 Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad (Un-Aided)",111724210,Computer Science and Engineering,Yavatmal,Un-Aided,21247,75.06,,,,,,,,,29558,71.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28298,71.76,,,,,,,,,26365,72.69,,,,,,,,,,,30943,70.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28610,71.6,,,,,,,,,,,,,,,,,,,22038,74.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,"1117 Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad (Un-Aided)",111735610,Electrical Engg[Electronics and Power,Yavatmal,Un-Aided,27252,72.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37981,65.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38378,65.39,,,,,,,,,34341,68.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,"1117 Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad (Un-Aided)",111799510,Artificial Intelligence and Data Science,Yavatmal,Un-Aided,23172,74.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38249,65.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37306,66.37,,,,,,,,,34536,68.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32979,69.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,"1119 Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali (Un-Aided)",111924210,Computer Science and Engineering,Buldhana,Un-Aided,21911,74.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21989,74.97,,,,,,,,,5822,84.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15607,77.77,,,,,,,,,,,,,,,,,,,27079,72.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
